node,attribute,degree,edge,edge_degree,target,attribute,degree
Missense,Missense,4228,implicatedIn,11,Cancer-carcinoma_ER-PR-positive_carcinoma,Cancer,60
OtherMutation,OtherMutation,406,implicatedIn,1,Cancer-carcinoma_salivary_duct_carcinoma,Cancer,25
OtherMutation,OtherMutation,406,implicatedIn,1,Cancer-carcinoma_large_cell_undifferentiated_carcinoma,Cancer,10
Missense,Missense,4228,implicatedIn,1,Cancer-thymic_carcinoma_undifferentiated_carcinoma,Cancer,10
InsertionFrameshift,InsertionFrameshift,82,implicatedIn,2,Cancer-carcinoma_endometrioid_carcinoma,Cancer,536
Human_ATM,Gene,30045,hasMutation,171,OtherMutation,OtherMutation,406
Human_ATM,Gene,30045,hasMutation,1053,Missense,Missense,4228
Human_ATM,Gene,30045,hasMutation,173,CodingSilent,CodingSilent,1101
Human_ATM,Gene,30045,hasMutation,208,Nonsense,Nonsense,393
Human_ATM,Gene,30045,hasMutation,4,ComplexFrameshift,ComplexFrameshift,8
Human_ATM,Gene,30045,hasMutation,140,DeletionFrameshift,DeletionFrameshift,225
Human_ATM,Gene,30045,hasMutation,46,InsertionFrameshift,InsertionFrameshift,82
Nonsense,Nonsense,393,hasWildTypeResidue,17,L,WildTypeResidue,1165
Nonsense,Nonsense,393,implicatedIn,36,Cancer-lymphoid_neoplasm_mantle_cell_lymphoma,Cancer,250
ComplexFrameshift,ComplexFrameshift,8,implicatedIn,2,Cancer-lymphoid_neoplasm_mantle_cell_lymphoma,Cancer,250
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,34,Cancer-lymphoid_neoplasm_mantle_cell_lymphoma,Cancer,250
OtherMutation,OtherMutation,406,implicatedIn,9,Cancer-lymphoid_neoplasm_mantle_cell_lymphoma,Cancer,250
InsertionFrameshift,InsertionFrameshift,82,implicatedIn,10,Cancer-lymphoid_neoplasm_mantle_cell_lymphoma,Cancer,250
InsertionFrameshift,InsertionFrameshift,82,implicatedIn,1,Cancer-lymphoid_neoplasm_Burkitt_lymphoma,Cancer,23
Nonsense,Nonsense,393,implicatedIn,13,Cancer-carcinoma_clear_cell_renal_cell_carcinoma,Cancer,199
OtherMutation,OtherMutation,406,implicatedIn,4,Cancer-carcinoma_clear_cell_renal_cell_carcinoma,Cancer,199
OtherMutation,OtherMutation,406,implicatedIn,22,Cancer-lymphoid_neoplasm_chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma,Cancer,260
Missense,Missense,4228,implicatedIn,2,Cancer-haematopoietic_neoplasm_polycythaemia_vera,Cancer,21
Missense,Missense,4228,implicatedIn,4,Cancer-lymphoid_neoplasm_peripheral_T_cell_lymphoma_unspecified,Cancer,14
OtherMutation,OtherMutation,406,implicatedIn,22,Cancer-carcinoma_ductal_carcinoma,Cancer,240
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,2,Cancer-carcinoma_ductal_carcinoma,Cancer,240
OtherMutation,OtherMutation,406,implicatedIn,2,Cancer-carcinoma_papillary_renal_cell_carcinoma,Cancer,95
Human_ATM,Gene,30045,hasMutation,5,ComplexDeletionInframe,ComplexDeletionInframe,168
DeletionFrameshift,DeletionFrameshift,225,hasMutationZygosity,17,hom,MutationZygosity,226
Nonsense,Nonsense,393,implicatedIn,1,Cancer-carcinoma_bronchioloalveolar_adenocarcinoma,Cancer,98
Nonsense,Nonsense,393,implicatedIn,1,Cancer-carcinoma_large_cell_carcinoma,Cancer,57
CodingSilent,CodingSilent,1101,implicatedIn,3,Cancer-neuroblastoma_NS,Cancer,67
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,34,Cancer-lymphoid_neoplasm_chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma,Cancer,260
Nonsense,Nonsense,393,implicatedIn,17,Cancer-lymphoid_neoplasm_chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma,Cancer,260
Missense,Missense,4228,implicatedIn,16,Cancer-lymphoid_neoplasm_T_cell_prolymphocytic_leukaemia,Cancer,48
ComplexDeletionInframe,ComplexDeletionInframe,168,implicatedIn,1,Cancer-lymphoid_neoplasm_chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma,Cancer,260
InsertionFrameshift,InsertionFrameshift,82,implicatedIn,10,Cancer-lymphoid_neoplasm_chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma,Cancer,260
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,1,Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia_associated_with_MDS,Cancer,40
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,8,Cancer-carcinoma_intestinal_adenocarcinoma,Cancer,130
Nonsense,Nonsense,393,implicatedIn,2,Cancer-carcinoma_intestinal_adenocarcinoma,Cancer,130
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,12,Cancer-carcinoma_NS,Cancer,694
Nonsense,Nonsense,393,implicatedIn,6,Cancer-carcinoma_ductal_carcinoma,Cancer,240
Human_ATM,Gene,30045,hasMutation,16,DeletionInframe,DeletionInframe,109
DeletionInframe,DeletionInframe,109,implicatedIn,2,Cancer-carcinoma_endometrioid_carcinoma,Cancer,536
OtherMutation,OtherMutation,406,implicatedIn,5,Cancer-NS_NS,Cancer,78
Missense,Missense,4228,hasPKAEndLocation,3,117,PKAEndLocation,6
Missense,Missense,4228,hasPKAEndLocation,4,72,PKAEndLocation,12
Missense,Missense,4228,hasPKAEndLocation,4,245,PKAEndLocation,10
Missense,Missense,4228,hasPKAEndLocation,1,209,PKAEndLocation,2
Missense,Missense,4228,hasPKAStartLocation,3,117,PKAStartLocation,6
Missense,Missense,4228,hasPKAStartLocation,4,72,PKAStartLocation,12
Missense,Missense,4228,hasPKAStartLocation,4,245,PKAStartLocation,10
Missense,Missense,4228,hasPKAStartLocation,1,209,PKAStartLocation,2
CodingSilent,CodingSilent,1101,implicatedIn,4,Cancer-NS_NS,Cancer,78
Missense,Missense,4228,hasPKAEndLocation,6,144,PKAEndLocation,12
Missense,Missense,4228,hasPKAStartLocation,6,144,PKAStartLocation,12
Nonsense,Nonsense,393,implicatedIn,1,Cancer-lymphoid_neoplasm_acute_lymphoblastic_T_cell_leukaemia,Cancer,59
Missense,Missense,4228,implicatedIn,1,Cancer-sarcoma_NS,Cancer,10
Missense,Missense,4228,implicatedIn,1,Cancer-carcinoma_squamous_cell_carcinoma_BRAF_inhibitor_related,Cancer,11
Missense,Missense,4228,hasPKAEndLocation,1,296,PKAEndLocation,4
Missense,Missense,4228,hasPKAEndLocation,5,151,PKAEndLocation,12
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,120,PKAEndLocation,8
Missense,Missense,4228,hasPKAEndLocation,1,64,PKAEndLocation,6
Missense,Missense,4228,hasPKAEndLocation,4,68,PKAEndLocation,12
Missense,Missense,4228,hasPKAEndLocation,6,128,PKAEndLocation,12
Missense,Missense,4228,hasPKAStartLocation,1,296,PKAStartLocation,4
Missense,Missense,4228,hasPKAStartLocation,5,151,PKAStartLocation,12
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,120,PKAStartLocation,8
Missense,Missense,4228,hasPKAStartLocation,1,64,PKAStartLocation,6
Missense,Missense,4228,hasPKAStartLocation,4,68,PKAStartLocation,12
Missense,Missense,4228,hasPKAStartLocation,6,128,PKAStartLocation,12
CodingSilent,CodingSilent,1101,implicatedIn,6,Cancer-glioma_NS,Cancer,107
Nonsense,Nonsense,393,implicatedIn,3,Cancer-carcinoma_non_small_cell_carcinoma,Cancer,488
CodingSilent,CodingSilent,1101,hasPKAEndLocation,3,183,PKAEndLocation,16
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,154,PKAEndLocation,8
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,157,PKAEndLocation,8
CodingSilent,CodingSilent,1101,hasPKAEndLocation,3,170,PKAEndLocation,16
CodingSilent,CodingSilent,1101,hasPKAStartLocation,3,183,PKAStartLocation,16
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,154,PKAStartLocation,8
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,157,PKAStartLocation,8
CodingSilent,CodingSilent,1101,hasPKAStartLocation,3,170,PKAStartLocation,16
DeletionInframe,DeletionInframe,109,implicatedIn,1,Cancer-carcinoma_adenoid_cystic_carcinoma,Cancer,63
DeletionInframe,DeletionInframe,109,implicatedIn,1,Cancer-carcinoma_lymphoepithelioma_like_carcinoma,Cancer,23
DeletionInframe,DeletionInframe,109,implicatedIn,1,Cancer-carcinoma_mucoepidermoid_carcinoma,Cancer,14
Missense,Missense,4228,implicatedIn,1,Cancer-carcinoma_oncocytic_adenocarcinoma,Cancer,11
DeletionInframe,DeletionInframe,109,implicatedIn,2,Cancer-carcinoma_basal_(triple-negative)_carcinoma,Cancer,95
DeletionInframe,DeletionInframe,109,implicatedIn,1,Cancer-carcinoma_oncocytic_adenocarcinoma,Cancer,11
DeletionInframe,DeletionInframe,109,implicatedIn,1,Cancer-carcinoma_salivary_duct_carcinoma,Cancer,25
Missense,Missense,4228,implicatedIn,1,Cancer-carcinoma_luminal_A_carcinoma,Cancer,10
ComplexDeletionInframe,ComplexDeletionInframe,168,implicatedIn,1,Cancer-carcinoma_large_cell_carcinoma,Cancer,57
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,166,PKAEndLocation,20
Missense,Missense,4228,hasPKAEndLocation,1,150,PKAEndLocation,6
Missense,Missense,4228,hasPKAEndLocation,2,158,PKAEndLocation,8
Missense,Missense,4228,hasPKAEndLocation,4,112,PKAEndLocation,8
Missense,Missense,4228,hasPKAEndLocation,1,119,PKAEndLocation,2
Missense,Missense,4228,hasPKAEndLocation,1,152,PKAEndLocation,2
Missense,Missense,4228,hasPKAEndLocation,3,120,PKAEndLocation,8
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,166,PKAStartLocation,20
Missense,Missense,4228,hasPKAStartLocation,1,150,PKAStartLocation,6
Missense,Missense,4228,hasPKAStartLocation,2,158,PKAStartLocation,8
Missense,Missense,4228,hasPKAStartLocation,4,112,PKAStartLocation,8
Missense,Missense,4228,hasPKAStartLocation,1,119,PKAStartLocation,2
Missense,Missense,4228,hasPKAStartLocation,1,152,PKAStartLocation,2
Missense,Missense,4228,hasPKAStartLocation,3,120,PKAStartLocation,8
ComplexDeletionInframe,ComplexDeletionInframe,168,implicatedIn,1,Cancer-carcinoma_blastoma,Cancer,10
InsertionInframe,InsertionInframe,435,implicatedIn,1,Cancer-glioma_astrocytoma_Grade_III,Cancer,50
InsertionInframe,InsertionInframe,435,implicatedIn,1,Cancer-lymphoid_neoplasm_NS,Cancer,41
Missense,Missense,4228,hasPKAEndLocation,6,93,PKAEndLocation,14
CodingSilent,CodingSilent,1101,hasPKAEndLocation,3,251,PKAEndLocation,6
Missense,Missense,4228,hasPKAEndLocation,1,239,PKAEndLocation,6
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,219,PKAEndLocation,6
Missense,Missense,4228,hasPKAEndLocation,1,281,PKAEndLocation,8
Missense,Missense,4228,hasPKAEndLocation,1,263,PKAEndLocation,6
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,282,PKAEndLocation,6
Missense,Missense,4228,hasPKAStartLocation,6,93,PKAStartLocation,14
CodingSilent,CodingSilent,1101,hasPKAStartLocation,3,251,PKAStartLocation,6
Missense,Missense,4228,hasPKAStartLocation,1,239,PKAStartLocation,6
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,219,PKAStartLocation,6
Missense,Missense,4228,hasPKAStartLocation,1,281,PKAStartLocation,8
Missense,Missense,4228,hasPKAStartLocation,1,263,PKAStartLocation,6
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,282,PKAStartLocation,6
CodingSilent,CodingSilent,1101,implicatedIn,1,Cancer-carcinoma_mixed_adenosquamous_carcinoma,Cancer,131
Nonsense,Nonsense,393,implicatedIn,3,Cancer-carcinoma_diffuse_adenocarcinoma,Cancer,71
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,151,PKAEndLocation,12
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,158,PKAEndLocation,8
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,165,PKAEndLocation,14
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,171,PKAEndLocation,20
Missense,Missense,4228,hasPKAEndLocation,1,246,PKAEndLocation,2
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,263,PKAEndLocation,6
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,123,PKAEndLocation,10
Missense,Missense,4228,hasPKAEndLocation,5,260,PKAEndLocation,10
Nonsense,Nonsense,393,hasPKAEndLocation,1,205,PKAEndLocation,6
Nonsense,Nonsense,393,hasPKAEndLocation,1,50,PKAEndLocation,14
Nonsense,Nonsense,393,hasPKAEndLocation,1,158,PKAEndLocation,8
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,151,PKAStartLocation,12
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,158,PKAStartLocation,8
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,165,PKAStartLocation,14
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,171,PKAStartLocation,20
Missense,Missense,4228,hasPKAStartLocation,1,246,PKAStartLocation,2
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,263,PKAStartLocation,6
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,123,PKAStartLocation,10
Missense,Missense,4228,hasPKAStartLocation,5,260,PKAStartLocation,10
Nonsense,Nonsense,393,hasPKAStartLocation,1,205,PKAStartLocation,6
Nonsense,Nonsense,393,hasPKAStartLocation,1,50,PKAStartLocation,14
Nonsense,Nonsense,393,hasPKAStartLocation,1,158,PKAStartLocation,8
CodingSilent,CodingSilent,1101,implicatedIn,1,Cancer-carcinoma_intestinal_adenocarcinoma,Cancer,130
Nonsense,Nonsense,393,implicatedIn,2,Cancer-glioma_NS,Cancer,107
OtherMutation,OtherMutation,406,hasMutationDescription,2,Frameshift,MutationDescription,2
Missense,Missense,4228,hasPKAEndLocation,2,297,PKAEndLocation,8
Missense,Missense,4228,hasPKAStartLocation,2,297,PKAStartLocation,8
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,1,Cancer-pulmonary_blastoma_NS,Cancer,31
OtherMutation,OtherMutation,406,implicatedIn,3,Cancer-carcinoma_mixed_intestinal_and_diffuse_adenocarcinoma-unclassifiable,Cancer,55
OtherMutation,OtherMutation,406,implicatedIn,1,Cancer-adrenal_cortical_carcinoma_functioning,Cancer,10
Missense,Missense,4228,hasPKAEndLocation,2,214,PKAEndLocation,4
CodingSilent,CodingSilent,1101,hasPKAEndLocation,3,225,PKAEndLocation,6
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,247,PKAEndLocation,2
Missense,Missense,4228,hasPKAStartLocation,2,214,PKAStartLocation,4
CodingSilent,CodingSilent,1101,hasPKAStartLocation,3,225,PKAStartLocation,6
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,247,PKAStartLocation,2
Nonsense,Nonsense,393,implicatedIn,1,Cancer-carcinoma_clear_cell_carcinoma,Cancer,32
InsertionFrameshift,InsertionFrameshift,82,implicatedIn,3,Cancer-malignant_melanoma_NS,Cancer,750
Human_ATM,Gene,30045,hasMutation,2,InsertionInframe,InsertionInframe,435
InsertionFrameshift,InsertionFrameshift,82,hasMutationZygosity,9,hom,MutationZygosity,226
Missense,Missense,4228,implicatedIn,1,Cancer-carcinoma_basal_cell_carcinosarcoma,Cancer,10
Missense,Missense,4228,implicatedIn,1,Cancer-leiomyoblastoma_NS,Cancer,10
Nonsense,Nonsense,393,implicatedIn,2,Cancer-carcinoma_basal_(triple-negative)_carcinoma,Cancer,95
Nonsense,Nonsense,393,implicatedIn,1,Cancer-primitive_neuroectodermal_tumour-medulloblastoma_NS,Cancer,58
Nonsense,Nonsense,393,implicatedIn,2,Cancer-lymphoid_neoplasm_T_cell_prolymphocytic_leukaemia,Cancer,48
InsertionInframe,InsertionInframe,435,implicatedIn,1,Cancer-lymphoid_neoplasm_mantle_cell_lymphoma,Cancer,250
Missense,Missense,4228,implicatedIn,3,Cancer-lymphoid_neoplasm_Burkitt_lymphoma,Cancer,23
Missense,Missense,4228,implicatedIn,4,Cancer-lymphoid_neoplasm_follicular_lymphoma,Cancer,13
DeletionInframe,DeletionInframe,109,implicatedIn,3,Cancer-lymphoid_neoplasm_T_cell_prolymphocytic_leukaemia,Cancer,48
OtherMutation,OtherMutation,406,implicatedIn,2,Cancer-lymphoid_neoplasm_T_cell_prolymphocytic_leukaemia,Cancer,48
InsertionInframe,InsertionInframe,435,implicatedIn,1,Cancer-lymphoid_neoplasm_chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma,Cancer,260
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,1,Cancer-lymphoid_neoplasm_T_cell_prolymphocytic_leukaemia,Cancer,48
InsertionFrameshift,InsertionFrameshift,82,implicatedIn,4,Cancer-lymphoid_neoplasm_T_cell_prolymphocytic_leukaemia,Cancer,48
DeletionInframe,DeletionInframe,109,implicatedIn,6,Cancer-lymphoid_neoplasm_mantle_cell_lymphoma,Cancer,250
ComplexDeletionInframe,ComplexDeletionInframe,168,implicatedIn,1,Cancer-lymphoid_neoplasm_T_cell_prolymphocytic_leukaemia,Cancer,48
ComplexDeletionInframe,ComplexDeletionInframe,168,implicatedIn,3,Cancer-lymphoid_neoplasm_mantle_cell_lymphoma,Cancer,250
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,1,Cancer-lymphoid_neoplasm_peripheral_T_cell_lymphoma_unspecified,Cancer,14
Missense,Missense,4228,implicatedIn,6,Cancer-rhabdomyosarcoma_alveolar,Cancer,42
Missense,Missense,4228,implicatedIn,26,Cancer-haemangioblastoma_NS,Cancer,113
Nonsense,Nonsense,393,implicatedIn,9,Cancer-carcinoma_hepatocellular_carcinoma,Cancer,235
Nonsense,Nonsense,393,implicatedIn,2,Cancer-lymphoid_neoplasm_diffuse_large_B_cell_lymphoma,Cancer,50
OtherMutation,OtherMutation,406,implicatedIn,1,Cancer-lymphoid_neoplasm_plasma_cell_myeloma,Cancer,88
OtherMutation,OtherMutation,406,implicatedIn,1,Cancer-glioma_astrocytoma_Grade_I,Cancer,23
InsertionFrameshift,InsertionFrameshift,82,implicatedIn,1,Cancer-primitive_neuroectodermal_tumour-medulloblastoma_NS,Cancer,58
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,6,Cancer-carcinoma_hepatocellular_carcinoma,Cancer,235
DeletionInframe,DeletionInframe,109,implicatedIn,1,Cancer-carcinoma_renal_cell_carcinoma,Cancer,21
Missense,Missense,4228,implicatedIn,1,Cancer-lymphoid_neoplasm_NK-T_cell_lymphoma,Cancer,20
CodingSilent,CodingSilent,1101,implicatedIn,7,Cancer-carcinoma_clear_cell_renal_cell_carcinoma,Cancer,199
Missense,Missense,4228,implicatedIn,4,Cancer-pancreatic_intraepithelial_neoplasia_(PanIN)_NS,Cancer,22
OtherMutation,OtherMutation,406,hasMutationDescription,2,Whole gene deletion,MutationDescription,2
OtherMutation,OtherMutation,406,implicatedIn,11,Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia,Cancer,471
CodingSilent,CodingSilent,1101,implicatedIn,1,Cancer-carcinoma_lobular_carcinoma,Cancer,11
Missense,Missense,4228,implicatedIn,1,Cancer-carcinoma_lobular_carcinoma,Cancer,11
Nonsense,Nonsense,393,implicatedIn,2,Cancer-carcinoma_ER-PR-positive_carcinoma,Cancer,60
OtherMutation,OtherMutation,406,implicatedIn,7,Cancer-carcinoma_hepatocellular_carcinoma,Cancer,235
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,2,Cancer-glioma_astrocytoma_Grade_IV,Cancer,233
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,2,Cancer-glioma_NS,Cancer,107
InsertionFrameshift,InsertionFrameshift,82,implicatedIn,2,Cancer-carcinoma_ductal_carcinoma,Cancer,240
Missense,Missense,4228,implicatedIn,1,Cancer-carcinoma_mixed_acinar-neuroendocrine_carcinoma,Cancer,11
OtherMutation,OtherMutation,406,implicatedIn,1,Cancer-carcinoma_acinar_carcinoma,Cancer,43
Nonsense,Nonsense,393,implicatedIn,1,Cancer-carcinoma_mixed_acinar-neuroendocrine_carcinoma,Cancer,11
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,4,Cancer-other_oncocytoma,Cancer,13
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,2,Cancer-carcinoma_papillary_renal_cell_carcinoma,Cancer,95
Nonsense,Nonsense,393,implicatedIn,2,Cancer-lymphoid_neoplasm_plasma_cell_myeloma,Cancer,88
Nonsense,Nonsense,393,implicatedIn,2,Cancer-carcinoma_HER-positive_carcinoma,Cancer,22
ComplexFrameshift,ComplexFrameshift,8,implicatedIn,2,Cancer-carcinoma_NS,Cancer,694
Nonsense,Nonsense,393,implicatedIn,3,Cancer-carcinoma_transitional_cell_carcinoma,Cancer,79
OtherMutation,OtherMutation,406,implicatedIn,2,Cancer-carcinoma_transitional_cell_carcinoma,Cancer,79
Missense,Missense,4228,implicatedIn,2,Cancer-lymphoid_neoplasm_angioimmunoblastic_T_cell_lymphoma,Cancer,11
Human_BRAF,Gene,54776,presentIn,7,Human,Organism,80
Human_EGFR,Gene,55467,presentIn,7,Human,Organism,80
Human_ATM,Gene,30045,presentIn,7,Human,Organism,80
Human_BRAF,Gene,54776,participatesIn,5,Path-112314,Pathway,9
Human_BRAF,Gene,54776,participatesIn,4,Path-112315,Pathway,7
Human_BRAF,Gene,54776,participatesIn,3,Path-112316,Pathway,5
Human_BRAF,Gene,54776,participatesIn,3,Path-1226099,Pathway,8
Human_EGFR,Gene,55467,participatesIn,3,Path-1226099,Pathway,8
Human_EGFR,Gene,55467,participatesIn,12,Path-1227986,Pathway,26
Human_EGFR,Gene,55467,participatesIn,9,Path-1236394,Pathway,17
Human_EGFR,Gene,55467,participatesIn,8,Path-1250196,Pathway,14
Human_EGFR,Gene,55467,participatesIn,3,Path-1266738,Pathway,5
Human_EGFR,Gene,55467,participatesIn,4,Path-1280218,Pathway,7
Human_EGFR,Gene,55467,participatesIn,30,Path-1433557,Pathway,59
Human_BRAF,Gene,54776,participatesIn,3,Path-162582,Pathway,19
Human_EGFR,Gene,55467,participatesIn,3,Path-162582,Pathway,19
Human_ATM,Gene,30045,participatesIn,3,Path-1640170,Pathway,6
Human_BRAF,Gene,54776,participatesIn,3,Path-1643685,Pathway,8
Human_EGFR,Gene,55467,participatesIn,3,Path-1643685,Pathway,8
Human_EGFR,Gene,55467,participatesIn,3,Path-1643713,Pathway,4
Human_BRAF,Gene,54776,participatesIn,4,Path-166520,Pathway,14
Human_EGFR,Gene,55467,participatesIn,4,Path-166520,Pathway,14
Human_EGFR,Gene,55467,participatesIn,4,Path-168249,Pathway,15
Human_EGFR,Gene,55467,participatesIn,3,Path-168256,Pathway,11
Human_BRAF,Gene,54776,participatesIn,4,Path-169893,Pathway,8
Human_BRAF,Gene,54776,participatesIn,10,Path-170968,Pathway,18
Human_BRAF,Gene,54776,participatesIn,9,Path-170984,Pathway,16
Human_EGFR,Gene,55467,participatesIn,9,Path-177929,Pathway,21
Human_EGFR,Gene,55467,participatesIn,7,Path-179812,Pathway,12
Human_EGFR,Gene,55467,participatesIn,8,Path-180336,Pathway,14
Human_EGFR,Gene,55467,participatesIn,20,Path-186763,Pathway,39
Human_EGFR,Gene,55467,participatesIn,10,Path-186797,Pathway,19
Human_BRAF,Gene,54776,participatesIn,4,Path-187037,Pathway,14
Human_EGFR,Gene,55467,participatesIn,4,Path-187037,Pathway,14
Human_BRAF,Gene,54776,participatesIn,4,Path-187687,Pathway,8
Human_BRAF,Gene,54776,participatesIn,7,Path-187706,Pathway,12
